Sample,Toxicity_Category,Compound_Name,Interaction_Count
BD158,Organic,Endosulfan,8
BD158,Organic,Nitrite,8
BD158,Organic,Tributyltin chloride,8
BD158,Organic,Zinc cation,8
BD158,Organic,Alachlor,6
BD158,Organic,Chloral hydrate,6
BD158,Organic,Chloramine,6
BD158,Organic,Danthron,6
BD158,Organic,Epichlorohydrin,6
BD158,Organic,Merphalan,6
BD158,Organic,Lead,5
BD158,Organic,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD158,Organic,"2,2',4,4'-Tetrachlorobiphenyl",4
BD158,Organic,"2,2',5,5'-Tetrachlorobiphenyl",4
BD158,Organic,"2,3,3',4,5-Pentachlorobiphenyl",4
BD158,Organic,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",4
BD158,Organic,"3,4,3',4'-Tetrachlorobiphenyl",4
BD158,Organic,"3,4,5,3',4',5'-Hexachlorobiphenyl",4
BD158,Organic,3-Hydroxybenzoate,4
BD158,Organic,Arylmercury,4
BD158,Organic,Benzo[k]fluoranthene,4
BD158,Organic,Chloraminophenamide,4
BD158,Organic,Ethanol,4
BD158,Organic,Microcystin LR,4
BD158,Organic,Mitomycin,4
BD158,Organic,Mitoxantrone,4
BD158,Organic,N-Methyl-N'-nitro-N-nitrosoguanidine,4
BD158,Organic,Nitrate,4
BD158,Organic,Nitrogen mustard,4
BD158,Organic,Nitromethane,4
BD158,Organic,Phenacetin,4
BD158,Organic,Phenylmercury acetate,4
BD158,Organic,Simazine,4
BD158,Organic,Thiocyanate,4
BD158,Organic,Tributyltin oxide,4
BD158,Organic,Vinyl fluoride,4
BD158,Organic,Zalcitabine,4
BD158,Organic,alpha-Chlorohydrin,4
BD158,Organic,"Aflatoxin B1exo-8,9-epoxide-GSH",3
BD158,Organic,CO,3
BD158,Organic,Captafol,3
BD158,Organic,Copper,3
BD158,Organic,Nitrofen,3
BD158,Organic,"1,1-Dimethylhydrazine",2
BD158,Organic,"1,2-Dibromoethane",2
BD158,Organic,"1,4-Dioxane",2
BD158,Organic,1-Organyl-2-lyso-sn-glycero-3-phosphocholine,2
BD158,Organic,2-Naphthylamine,2
BD158,Organic,2-Nitropropane,2
BD158,Organic,"4,4'-Methylenebis(N,N-dimethylaniline)",2
BD158,Organic,4-Cresol,2
BD158,Organic,Acetamide,2
BD158,Organic,Acrylamide,2
BD158,Organic,Aristolochic acid,2
BD158,Organic,Ethyl methanesulfonate,2
BD158,Organic,Methyl bromide,2
BD158,Organic,Methylnitrosourea,2
BD158,Organic,"N,N'-Diacetylbenzidine",2
BD158,Organic,Phenylmethanesulfonyl fluoride,2
BD158,Organic,Tetranitromethane,2
BD158,Organic,Trinitrotoluene,2
BD158,Organic,para-Aminoazobenzene,2
BD158,Organic,2-Ethoxyethanol,1
BD158,Organic,3-Cresol,1
BD158,Organic,"Aflatoxin B1-exo-8,9-epoxide",1
BD158,Organic,Caffeate,1
BD158,Organic,Cobalt,1
BD158,Organic,Digoxin,1
BD158,Organic,Ethyl acrylate,1
BD158,Organic,Etoposide,1
BD158,Organic,Glycidaldehyde,1
BD158,Organic,Hydrogen cyanide,1
BD158,Organic,Methyl isobutyl ketone,1
BD158,Organic,Methyl tert-butyl ether,1
BD158,Organic,Strontium cation,1
BD158,Organic,beta-Butyrolactone,1
BD158,Stress Response,Methylmercury chloride,42
BD158,Stress Response,Acetaldehyde,30
BD158,Stress Response,Amsacrine,18
BD158,Stress Response,Chlorpyrifos,18
BD158,Stress Response,Diuron,18
BD158,Stress Response,Dichlorvos,12
BD158,Stress Response,Catechol,10
BD158,Stress Response,4-Nitrophenol,8
BD158,Stress Response,Endosulfan,8
BD158,Stress Response,Tributyltin chloride,8
BD158,Stress Response,Alachlor,6
BD158,Stress Response,Danthron,6
BD158,Stress Response,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD158,Stress Response,"2,3,3',4,5-Pentachlorobiphenyl",4
BD158,Stress Response,Benzo[k]fluoranthene,4
BD158,Stress Response,N-Methyl-N'-nitro-N-nitrosoguanidine,4
BD158,Stress Response,Nitromethane,4
BD158,Stress Response,Phenylmercury acetate,4
BD158,Stress Response,Tributyltin oxide,4
BD158,Stress Response,Captafol,3
BD158,Stress Response,Nitrofen,3
BD158,Stress Response,Methylnitrosourea,2
BD158,Stress Response,"N,N'-Diacetylbenzidine",2
BD158,Stress Response,para-Aminoazobenzene,2
BD158,Stress Response,Digoxin,1
BD158,Stress Response,Etoposide,1
BD160,Environmental,Ammonia,122
BD160,Environmental,Diuron,45
BD160,Environmental,Benzidine,32
BD160,Environmental,Carbon tetrachloride,30
BD160,Environmental,Formaldehyde,30
BD160,Environmental,Acetaldehyde,27
BD160,Environmental,Lead nitrate,24
BD160,Environmental,Amsacrine,18
BD160,Environmental,Chlorpyrifos,18
BD160,Environmental,Methylmercury chloride,18
BD160,Environmental,Thioacetamide,18
BD160,Environmental,Copper,15
BD160,Environmental,Cypermethrin,15
BD160,Environmental,"1,2-Dichloroethane",14
BD160,Environmental,Chloroform,14
BD160,Environmental,4-Nitrophenol,12
BD160,Environmental,Dichlorvos,12
BD160,Environmental,Mercuric chloride,12
BD160,Environmental,Trichloroethene,12
BD160,Environmental,Cadmium chloride,9
BD160,Environmental,Nickel chloride,9
BD160,Environmental,Sulfasalazine,9
BD160,Environmental,"1,1,2,2-Tetrachloroethane",8
BD160,Environmental,"1,2-Dichlorobenzene",8
BD160,Environmental,"3,3'-Dimethoxybenzidine",8
BD160,Environmental,Arsenic,8
BD160,Environmental,Arylmercury,8
BD160,Environmental,Chloral hydrate,8
BD160,Environmental,Chlorpyrifos-methyl,8
BD160,Environmental,Hydrochlorothiazide,8
BD160,Environmental,Nitrite,8
BD160,Environmental,Streptozocin,8
BD160,Environmental,Tributyltin chloride,8
BD160,Environmental,Zinc cation,8
BD160,Environmental,"beta-1,2,3,4,5,6-Hexachlorocyclohexane",8
BD160,Environmental,Benzo[a]pyrene,7
BD160,Environmental,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",6
BD160,Environmental,2-Chlorophenol,6
BD160,Environmental,Bis(2-chloroethyl)ether,6
BD160,Environmental,Chlorfenvinphos,6
BD160,Environmental,Danthron,6
BD160,Environmental,Methyl bromide,6
BD160,Environmental,Naphthalene,6
BD160,Environmental,Parathion,6
BD160,Environmental,Phenacetin,6
BD160,Environmental,alpha-Chlorohydrin,6
BD160,Environmental,"trans-1,3-Dichloropropene",6
BD160,Environmental,Catechol,5
BD160,Environmental,Ethanol,5
BD160,Environmental,Lead,5
BD160,Environmental,"1,1,2-Trichloroethane",4
BD160,Environmental,"1,2-Dibromo-3-chloropropane",4
BD160,Environmental,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD160,Environmental,"2,2',4,4'-Tetrachlorobiphenyl",4
BD160,Environmental,"2,2',5,5'-Tetrachlorobiphenyl",4
BD160,Environmental,"3,4,3',4'-Tetrachlorobiphenyl",4
BD160,Environmental,"3,4,5,3',4',5'-Hexachlorobiphenyl",4
BD160,Environmental,Chloramine,4
BD160,Environmental,Chloraminophenamide,4
BD160,Environmental,Dibutyl phthalate,4
BD160,Environmental,Methyl chloride,4
BD160,Environmental,Mitomycin,4
BD160,Environmental,Mitoxantrone,4
BD160,Environmental,Nitrate,4
BD160,Environmental,Phenylmercury acetate,4
BD160,Environmental,Phenylmethanesulfonyl fluoride,4
BD160,Environmental,Simazine,4
BD160,Environmental,Tetranitromethane,4
BD160,Environmental,Toluene,4
BD160,Environmental,Zalcitabine,4
BD160,Environmental,alpha-Hexachlorocyclohexane,4
BD160,Environmental,"cis-1,3-Dichloropropene",4
BD160,Environmental,CO,3
BD160,Environmental,Chloramphenicol,3
BD160,Environmental,Dimethoate,3
BD160,Environmental,Merphalan,3
BD160,Environmental,Methyl isobutyl ketone,3
BD160,Environmental,Naled,3
BD160,Environmental,Nitrofen,3
BD160,Environmental,Styrene,3
BD160,Environmental,Vinyl acetate,3
BD160,Environmental,"1,2,3-Trichloropropane",2
BD160,Environmental,"1,4-Dioxane",2
BD160,Environmental,"2,6-Dimethylaniline",2
BD160,Environmental,2-(4-Chlorophenoxy)propionic acid,2
BD160,Environmental,2-Ethoxyethanol,2
BD160,Environmental,2-Naphthylamine,2
BD160,Environmental,2-Nitropropane,2
BD160,Environmental,3-Chloro-2-methylpropene,2
BD160,Environmental,4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone,2
BD160,Environmental,4-Cresol,2
BD160,Environmental,Acenaphthene,2
BD160,Environmental,Acetamide,2
BD160,Environmental,Acrylamide,2
BD160,Environmental,Aflatoxin M1,2
BD160,Environmental,Aziridine,2
BD160,Environmental,Benzyl alcohol,2
BD160,Environmental,Chloral,2
BD160,Environmental,Glu-P-1,2
BD160,Environmental,Hydrazine,2
BD160,Environmental,Microcystin LR,2
BD160,Environmental,Nitrogen mustard,2
BD160,Environmental,Nitromethane,2
BD160,Environmental,Tamoxifen,2
BD160,Environmental,ortho-Toluidine,2
BD160,Environmental,para-Aminoazobenzene,2
BD160,Environmental,3-Cresol,1
BD160,Environmental,Aflatoxin B1,1
BD160,Environmental,"Aflatoxin B1-endo-8,9-epoxide",1
BD160,Environmental,"Aflatoxin B1-exo-8,9-epoxide",1
BD160,Environmental,Aflatoxin Q1,1
BD160,Environmental,"Aflatoxin-M1-8,9-epoxide",1
BD160,Environmental,Benzophenone,1
BD160,Environmental,Bromide,1
BD160,Environmental,Caffeate,1
BD160,Environmental,Cobalt,1
BD160,Environmental,Diethyl phthalate,1
BD160,Environmental,Ethyl acrylate,1
BD160,Environmental,Etoposide,1
BD160,Environmental,Glycidaldehyde,1
BD160,Environmental,Manganese(2+),1
BD160,Environmental,Phenolphthalein,1
BD160,Environmental,Sodium fluoride,1
BD160,Environmental,Strontium cation,1
BD160,Genomic,Diuron,45
BD160,Genomic,Benzidine,32
BD160,Genomic,Formaldehyde,30
BD160,Genomic,Lead nitrate,24
BD160,Genomic,Amsacrine,18
BD160,Genomic,Chlorpyrifos,18
BD160,Genomic,Cypermethrin,15
BD160,Genomic,"1,2-Dichloroethane",14
BD160,Genomic,Dichlorvos,12
BD160,Genomic,Sulfasalazine,9
BD160,Genomic,"3,3'-Dimethoxybenzidine",8
BD160,Genomic,Chloral hydrate,8
BD160,Genomic,Chlorpyrifos-methyl,8
BD160,Genomic,Hydrochlorothiazide,8
BD160,Genomic,Nitrite,8
BD160,Genomic,Streptozocin,8
BD160,Genomic,Benzo[a]pyrene,7
BD160,Genomic,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",6
BD160,Genomic,Bis(2-chloroethyl)ether,6
BD160,Genomic,Chlorfenvinphos,6
BD160,Genomic,Cobaltous sulfate,6
BD160,Genomic,Danthron,6
BD160,Genomic,Epichlorohydrin,6
BD160,Genomic,Methyl bromide,6
BD160,Genomic,Parathion,6
BD160,Genomic,Phenacetin,6
BD160,Genomic,alpha-Chlorohydrin,6
BD160,Genomic,"trans-1,3-Dichloropropene",6
BD160,Genomic,"1,2-Dibromo-3-chloropropane",4
BD160,Genomic,Chloraminophenamide,4
BD160,Genomic,Methyl chloride,4
BD160,Genomic,Mitomycin,4
BD160,Genomic,Mitoxantrone,4
BD160,Genomic,Simazine,4
BD160,Genomic,Tetranitromethane,4
BD160,Genomic,Zalcitabine,4
BD160,Genomic,"cis-1,3-Dichloropropene",4
BD160,Genomic,Chloramphenicol,3
BD160,Genomic,Dimethoate,3
BD160,Genomic,Merphalan,3
BD160,Genomic,Nitrofen,3
BD160,Genomic,Styrene,3
BD160,Genomic,"1,2,3-Trichloropropane",2
BD160,Genomic,"2,6-Dimethylaniline",2
BD160,Genomic,2-Naphthylamine,2
BD160,Genomic,2-Nitropropane,2
BD160,Genomic,3-Chloro-2-methylpropene,2
BD160,Genomic,4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone,2
BD160,Genomic,Aflatoxin M1,2
BD160,Genomic,Aziridine,2
BD160,Genomic,Chloral,2
BD160,Genomic,Ethyl methanesulfonate,2
BD160,Genomic,Glu-P-1,2
BD160,Genomic,Hydrazine,2
BD160,Genomic,Methylnitrosourea,2
BD160,Genomic,Microcystin LR,2
BD160,Genomic,Nitrogen mustard,2
BD160,Genomic,ortho-Toluidine,2
BD160,Genomic,para-Aminoazobenzene,2
BD160,Genomic,Aflatoxin B1,1
BD160,Genomic,"Aflatoxin B1-endo-8,9-epoxide",1
BD160,Genomic,"Aflatoxin B1-exo-8,9-epoxide",1
BD160,Genomic,Aflatoxin Q1,1
BD160,Genomic,"Aflatoxin-M1-8,9-epoxide",1
BD160,Genomic,Etoposide,1
BD160,Genomic,Glycidaldehyde,1
BD160,Nuclear Response,Diuron,45
BD160,Nuclear Response,Benzidine,32
BD160,Nuclear Response,Acetaldehyde,27
BD160,Nuclear Response,Chlorpyrifos,18
BD160,Nuclear Response,Chlorpyrifos-methyl,8
BD160,Nuclear Response,Tributyltin chloride,8
BD160,Nuclear Response,Benzo[a]pyrene,7
BD160,Nuclear Response,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",6
BD160,Nuclear Response,Chlorfenvinphos,6
BD160,Nuclear Response,Danthron,6
BD160,Nuclear Response,Parathion,6
BD160,Nuclear Response,Catechol,5
BD160,Nuclear Response,Mitomycin,4
BD160,Nuclear Response,Phenylmercury acetate,4
BD160,Nuclear Response,Naled,3
BD160,Nuclear Response,2-Naphthylamine,2
BD160,Nuclear Response,Glu-P-1,2
BD160,Nuclear Response,Hydrazine,2
BD160,Nuclear Response,Nitrogen mustard,2
BD160,Nuclear Response,Tamoxifen,2
BD160,Nuclear Response,para-Aminoazobenzene,2
BD160,Nuclear Response,Caffeate,1
BD160,Nuclear Response,Etoposide,1
BD160,Nuclear Response,Phenolphthalein,1
BD160,Organic,Ammonia,122
BD160,Organic,Diuron,45
BD160,Organic,Benzidine,32
BD160,Organic,Carbon tetrachloride,30
BD160,Organic,Formaldehyde,30
BD160,Organic,Acetaldehyde,27
BD160,Organic,Lead nitrate,24
BD160,Organic,Amsacrine,18
BD160,Organic,Chlorpyrifos,18
BD160,Organic,Methylmercury chloride,18
BD160,Organic,Thioacetamide,18
BD160,Organic,Copper,15
BD160,Organic,"1,2-Dichloroethane",14
BD160,Organic,Chloroform,14
BD160,Organic,4-Nitrophenol,12
BD160,Organic,Dichlorvos,12
BD160,Organic,Mercuric chloride,12
BD160,Organic,Trichloroethene,12
BD160,Organic,Cadmium chloride,9
BD160,Organic,Nickel chloride,9
BD160,Organic,Sulfasalazine,9
BD160,Organic,"1,1,2,2-Tetrachloroethane",8
BD160,Organic,"1,2-Dichlorobenzene",8
BD160,Organic,"3,3'-Dimethoxybenzidine",8
BD160,Organic,Arsenic,8
BD160,Organic,Arylmercury,8
BD160,Organic,Chloral hydrate,8
BD160,Organic,Chlorpyrifos-methyl,8
BD160,Organic,Hydrochlorothiazide,8
BD160,Organic,Nitrite,8
BD160,Organic,Streptozocin,8
BD160,Organic,Tributyltin chloride,8
BD160,Organic,Zinc cation,8
BD160,Organic,"beta-1,2,3,4,5,6-Hexachlorocyclohexane",8
BD160,Organic,Benzo[a]pyrene,7
BD160,Organic,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",6
BD160,Organic,2-Chlorophenol,6
BD160,Organic,Bis(2-chloroethyl)ether,6
BD160,Organic,Chlorfenvinphos,6
BD160,Organic,Cobaltous sulfate,6
BD160,Organic,Danthron,6
BD160,Organic,Epichlorohydrin,6
BD160,Organic,Methyl bromide,6
BD160,Organic,Naphthalene,6
BD160,Organic,Parathion,6
BD160,Organic,Phenacetin,6
BD160,Organic,Sodium arsenite,6
BD160,Organic,alpha-Chlorohydrin,6
BD160,Organic,"trans-1,3-Dichloropropene",6
BD160,Organic,Catechol,5
BD160,Organic,Ethanol,5
BD160,Organic,Lead,5
BD160,Organic,"1,1,2-Trichloroethane",4
BD160,Organic,"1,2-Dibromo-3-chloropropane",4
BD160,Organic,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD160,Organic,"2,2',4,4'-Tetrachlorobiphenyl",4
BD160,Organic,"2,2',5,5'-Tetrachlorobiphenyl",4
BD160,Organic,"3,4,3',4'-Tetrachlorobiphenyl",4
BD160,Organic,"3,4,5,3',4',5'-Hexachlorobiphenyl",4
BD160,Organic,Cacodylate,4
BD160,Organic,Chloramine,4
BD160,Organic,Chloraminophenamide,4
BD160,Organic,Dibutyl phthalate,4
BD160,Organic,Methyl chloride,4
BD160,Organic,Mitomycin,4
BD160,Organic,Mitoxantrone,4
BD160,Organic,Nitrate,4
BD160,Organic,Phenylmercury acetate,4
BD160,Organic,Phenylmethanesulfonyl fluoride,4
BD160,Organic,Simazine,4
BD160,Organic,Tetranitromethane,4
BD160,Organic,Toluene,4
BD160,Organic,Zalcitabine,4
BD160,Organic,alpha-Hexachlorocyclohexane,4
BD160,Organic,"cis-1,3-Dichloropropene",4
BD160,Organic,CO,3
BD160,Organic,Chloramphenicol,3
BD160,Organic,Dimethoate,3
BD160,Organic,Merphalan,3
BD160,Organic,Methyl isobutyl ketone,3
BD160,Organic,Naled,3
BD160,Organic,Nitrofen,3
BD160,Organic,Styrene,3
BD160,Organic,Vinyl acetate,3
BD160,Organic,"1,2,3-Trichloropropane",2
BD160,Organic,"1,4-Dioxane",2
BD160,Organic,"2,6-Dimethylaniline",2
BD160,Organic,2-(4-Chlorophenoxy)propionic acid,2
BD160,Organic,2-Ethoxyethanol,2
BD160,Organic,2-Naphthylamine,2
BD160,Organic,2-Nitropropane,2
BD160,Organic,3-Chloro-2-methylpropene,2
BD160,Organic,4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone,2
BD160,Organic,4-Cresol,2
BD160,Organic,Acenaphthene,2
BD160,Organic,Acetamide,2
BD160,Organic,Acrylamide,2
BD160,Organic,Aflatoxin M1,2
BD160,Organic,Aziridine,2
BD160,Organic,Benzyl alcohol,2
BD160,Organic,Chloral,2
BD160,Organic,Ethyl methanesulfonate,2
BD160,Organic,Glu-P-1,2
BD160,Organic,Hydrazine,2
BD160,Organic,Methylnitrosourea,2
BD160,Organic,Microcystin LR,2
BD160,Organic,Nitrogen mustard,2
BD160,Organic,Nitromethane,2
BD160,Organic,Tamoxifen,2
BD160,Organic,ortho-Toluidine,2
BD160,Organic,para-Aminoazobenzene,2
BD160,Organic,3-Cresol,1
BD160,Organic,Aflatoxin B1,1
BD160,Organic,"Aflatoxin B1-endo-8,9-epoxide",1
BD160,Organic,"Aflatoxin B1-exo-8,9-epoxide",1
BD160,Organic,Aflatoxin Q1,1
BD160,Organic,"Aflatoxin-M1-8,9-epoxide",1
BD160,Organic,Benzophenone,1
BD160,Organic,Bromide,1
BD160,Organic,Caffeate,1
BD160,Organic,Cobalt,1
BD160,Organic,Diethyl phthalate,1
BD160,Organic,Ethyl acrylate,1
BD160,Organic,Etoposide,1
BD160,Organic,Glycidaldehyde,1
BD160,Organic,Manganese(2+),1
